date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-01-23 00:00:00,7.8,,,,,,5.8,,,
2019-01-24 00:00:00,,,,,,,,,,
2019-01-25 00:00:00,9.2,,,,,,7.5,,,
2019-01-26 00:00:00,9.9,,,,,,5.3,,,
2019-01-27 00:00:00,11.7,5,19,,,,7.9,,,
2019-01-28 00:00:00,12.4,7,20,,,,4.6,,,
2019-01-29 00:00:00,12.2,7,19,,,,5.8,,,
2019-01-30 00:00:00,,,,,,,,,,
2019-01-31 00:00:00,12.6,9,16,,,,7.1,,,
2019-02-01 00:00:00,,,,,,,15.5,,,
2019-02-02 00:00:00,11.7,9,14,,,,24.3,,,
2019-02-03 00:00:00,11.1,8,13,,,,16.3,,,
2019-02-04 00:00:00,8.2,5,10,,,,11.7,,,
2019-02-05 00:00:00,5,,,,,,7.6,,,
2019-02-06 00:00:00,5,0,12,,,,5.3,,,
2019-02-07 00:00:00,5.9,0,13,,,,2.6,,,
2019-02-08 00:00:00,,,,,,,,,,
2019-02-09 00:00:00,,,,,,,,,,
2019-02-10 00:00:00,,,,,,,,,,
2019-02-11 00:00:00,,,,,,,,,,
2019-02-12 00:00:00,,,,,,,,,,
2019-02-13 00:00:00,,,,,,,,,,
2019-02-14 00:00:00,13.1,,,,,,17.5,,,
2019-02-15 00:00:00,,,,,,,8.2,,,
2019-02-16 00:00:00,6.8,,,,,,4.5,,,
2019-02-17 00:00:00,6.5,,,,,,9,,,
2019-02-18 00:00:00,5.3,,,,,,10.1,,,
2019-02-19 00:00:00,5.1,-2,13,,,,5.1,,,
2019-02-20 00:00:00,7.4,3,12,,,,9.6,,,
2019-02-21 00:00:00,8.1,4,13,,,,16.8,,,
2019-02-22 00:00:00,7.5,3,13,,,,11.2,,,
2019-02-23 00:00:00,6.2,-2,15,,,,4.6,,,
2019-02-24 00:00:00,9,4,15,,,,3.2,,,
2019-02-25 00:00:00,10.7,7,15,,,,13.9,,,
2019-02-26 00:00:00,12.6,10,17,,,,14.7,,,
2019-02-27 00:00:00,13.2,11,17,,,,11.4,,,
2019-02-28 00:00:00,11.6,9,15,,,,8.1,,,
2019-03-01 00:00:00,,,,,,,4.1,,,
2019-03-02 00:00:00,,,,,,,,,,
2019-03-03 00:00:00,12.5,,,,,,7.1,,,
2019-03-04 00:00:00,11.5,9,15,,,,4.4,,,
2019-03-05 00:00:00,11.4,10,14,,,,10.4,,,
2019-03-06 00:00:00,12.3,,,,,,17.8,,,
2019-03-07 00:00:00,9.8,,,,,,7.9,,,
2019-03-08 00:00:00,,,,,,,,,,
2019-03-09 00:00:00,,,,,,,,,,
2019-03-10 00:00:00,,,,,,,,,,
2019-03-11 00:00:00,,,,,,,,,,
2019-03-12 00:00:00,,,,,,,,,,
2019-03-13 00:00:00,9.5,3,16,,,,13.3,,,
2019-03-14 00:00:00,9.9,2,18,,,,7.3,,,
2019-03-15 00:00:00,,,,,,,,,,
2019-03-16 00:00:00,,,,,,,,,,
2019-03-17 00:00:00,,,,,,,,,,
2019-03-18 00:00:00,,,,,,,,,,
2019-03-19 00:00:00,,,,,,,,,,
2019-03-20 00:00:00,,,,,,,,,,
2019-03-21 00:00:00,,,,,,,,,,
2019-03-22 00:00:00,,,,,,,,,,
2019-03-23 00:00:00,,,,,,,,,,
2019-03-24 00:00:00,,,,,,,,,,
2019-03-25 00:00:00,,,,,,,,,,
2019-03-26 00:00:00,,,,,,,,,,
2019-03-27 00:00:00,,,,,,,,,,
2019-03-28 00:00:00,,,,,,,,,,
2019-03-29 00:00:00,,,,,,,,,,
2019-03-30 00:00:00,,,,,,,,,,
2019-03-31 00:00:00,,,,,,,,,,
2019-04-01 00:00:00,,,,,,,,,,
2019-04-02 00:00:00,,,,,,,,,,
2019-04-03 00:00:00,,,,,,,,,,
2019-04-04 00:00:00,13.1,12,16,,,,6.5,,,
2019-04-05 00:00:00,12.8,10,16,,,,7.7,,,
2019-04-06 00:00:00,13.8,10,19,,,,8.2,,,
2019-04-07 00:00:00,16.8,11,25,,,,5.1,,,
2019-04-08 00:00:00,17.2,12,24,,,,7.6,,,
2019-04-09 00:00:00,14.5,12,18,,,,21.3,,,
2019-04-10 00:00:00,13.8,,,,,,15.4,,,
2019-04-11 00:00:00,12.7,8,18,,,,17.3,,,
2019-04-12 00:00:00,14,,,,,,17.2,,,
